7571,Allen Tannenbaum,State University of New York - Stony Brook,,Full,Computer Vision,Columbia University - USA,Harvard University - USA,Harvard University - USA,,http://www.ibb.gatech.edu/sites/default/files/cv/cv_tannenbaum_may_2010.pdf,,,
7209,Ramamohan Paturi,University of California - San Diego,1986,Full,Hardware & Architecture,,,Pennsylvania State University - USA,Harvard University - USA,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=118,,,
127637,John Hollerbach,University of Utah,1989,Full,Artificial Intelligence,University of Michigan - USA,University of Michigan - USA,Massachusetts Institute of Technology - USA,,http://www.sagepub.in/editorDetails.nav?contribId=514265,,,
1811,Khaled Harfoush,North Carolina State University,,Associate,Security & Privacy,Alexandria University - Egypt,Alexandria University - Egypt,Boston University - USA,,http://www.linkedin.com/pub/khaled-harfoush/10/420/11a,http://www.csc.ncsu.edu/research/newsletter/2002/,,
142006,Eleazar Eskin,University of California - Los Angeles,2006,Associate,Bioinformatics & Computational Biology,University of Chicago - USA,Columbia University - USA,Columbia University - USA,,http://www.cs.ucla.edu/~eeskin/eeskin-cv.pdf,http://www.cs.ucla.edu/~eeskin/,,
7777,Christian Collberg,University of Arizona,1999,Full,Security & Privacy,,,Lund University - Sweden,,https://www.linkedin.com/pub/christian-collberg/5/a0b/a37,http://www.cs.arizona.edu/~collberg/#teaching,,
90981,Eugene Charniak,Brown University,1978,Full,Natural Language & Speech,University of Chicago - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://cs.brown.edu/people/faculty/ec/,https://research.brown.edu/pdf/1106970087.pdf?nocache=499018897,,
46566,Annie Antón,Georgia Institute of Technology,,Full,Software Engineering,Georgia Institute of Technology - USA,Georgia Institute of Technology - USA,Georgia Institute of Technology - USA,,http://www.ic.gatech.edu/people/annie-ant%C3%B3n,,,
45269,Justine Cassell,Carnegie Mellon University,2010,Full,Human-Computer Interaction,Dartmouth College - USA,University of Edinburgh - United Kingdom,University of Chicago - USA,,http://en.wikipedia.org/wiki/Justine_Cassell,http://www.weforum.org/contributors/justine-cassell,,
53979,Stan Sclaroff,Boston University,1995,Full,Computer Vision,Tufts University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.bu.edu/fac/sclaroff/,,,
154340,Paul Schrater,University of Minnesota - Twin Cities,2008,Associate,Human-Computer Interaction,California State University - Long Beach - USA,University of Pennsylvania - USA,University of Pennsylvania - USA,University of Minnesota - Twin Cities - USA,http://gandalf.psych.umn.edu/groups/schraterlab/schraterlab.html,http://gandalf.psych.umn.edu/users/schrater/PaulSchrater.htm,,
117060,Jason Mars,University of Michigan,2013,Assistant,Hardware & Architecture,University of Pittsburgh - USA,University of Virginia - USA,University of Virginia - USA,,http://jasonmars.org/,,,
113426,Mark Crovella,Boston University,1994,Full,Networks & Communications,Cornell University - USA,State University of New York - Buffalo - USA,University of Rochester - USA,,http://www.cs.bu.edu/fac/crovella/,,,
150242,Heng Ji,Rensselaer Polytechnic Institute,2008,Associate,Natural Language & Speech,Tsinghua University - Beijing - China,Tsinghua University - Beijing - China,New York University - USA,,http://nlp.cs.rpi.edu/hengji.html,http://www.ecse.rpi.edu/Homepages/wrf/pmwiki/pmwiki.php/Main/BriefBio,http://nlp.cs.rpi.edu/hengji/research.html,
25676,Mike Stilman,Georgia Institute of Technology,2008,Assistant,Artificial Intelligence,Stanford University - USA,Stanford University - USA,Carnegie Mellon University - USA,,http://www.cs.cmu.edu/afs/cs.cmu.edu/Web/People/mstilman/data/stilman-cv.pdf,,,
58238,Jessica Hodgins,Carnegie Mellon University,2000,Full,Graphics,,,Carnegie Mellon University - USA,,http://www.cs.cmu.edu/~jkh/,,,
149587,Hovav Shacham,University of California - San Diego,2007,Assistant,Security & Privacy,Stanford University - USA,Stanford University - USA,Stanford University - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=269,,,
40893,Kevin Jeffay,University of North Carolina - Chapel Hill,,Full,Networks & Communications,,,University of Washington - USA,,http://www.cs.unc.edu/cms/our-people/faculty/kevin-jeffay,,,
57704,Denis Gracanin,Virginia Polytechnic Institute and State University,1995,Associate,Distributed & Parallel Computing,University of Zagreb - Croatia,University of Louisiana at Lafayette - USA,University of Louisiana at Lafayette - USA,,http://www.cs.vt.edu/user/gracanin,,,
48537,John Regehr,University of Utah,,Associate,Real-Time & Embedded Systems,Kansas State University - USA,University of Virginia - USA,University of Virginia - USA,,https://www.cs.utah.edu/~regehr/,,,
18168,Guillermo Sapiro,Duke University,,Full,Computer Vision,Technion-Israel Institute of Technology - Israel,Technion-Israel Institute of Technology - Israel,Technion-Israel Institute of Technology - Israel,Massachusetts Institute of Technology - USA,http://www.ee.duke.edu/faculty/guillermo-sapiro,http://www.cs.duke.edu/people/faculty/?csid=3922,,
122404,Angelos Keromytis,Columbia University,2001,Associate,Security & Privacy,University of Crete - Greece,University of Pennsylvania - USA,University of Pennsylvania - USA,,http://www1.cs.columbia.edu/~angelos/cv.html,,,
152268,Garth Gibson,Carnegie Mellon University,1991,Full,Hardware & Architecture,University of Waterloo - Ontario - Canada,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www.cs.cmu.edu/~garth/#bio,,,
1338,Stefano Soatto,University of California - Los Angeles,2000,Full,Computer Vision,University of Padua - Italy,,California Institute of Technology - USA,Harvard University - USA,http://www.cs.ucla.edu/~soatto/,,,
115820,Mehran Sahami,Stanford University,2001,Full,Machine Learning & Pattern Recognition,Stanford University - USA,,Stanford University - USA,,http://robotics.stanford.edu/users/sahami/bio.html,,,
68026,Matt Blaze,University of Pennsylvania,1994,Associate,Security & Privacy,City University of New York - USA,Columbia University - USA,Princeton University - USA,University of Pennsylvania - USA,http://www.crypto.com/research.html,,,
157650,Chengxiang Zhai,University of Illinois at Urbana-Champaign,2002,Full,Information Retrieval,Nanjing University - China,Nanjing University - China,Carnegie Mellon University - USA,,http://sifaka.cs.uiuc.edu/czhai/pub/health-2012.pdf,,,
146290,Sven Koenig,University of Southern California,2003,Full,Artificial Intelligence,University of Hamburg - Germany,University of California - Berkeley - USA,Carnegie Mellon University - USA,,http://www.idm-lab.org/,http://idm-lab.org/cv/usc.pdf,,
45727,Robert Tarjan,Princeton University,1985,Full,Algorithms & Theory,California Institute of Technology - USA,Stanford University - USA,Stanford University - USA,University of California - Berkeley - USA,http://www.cs.princeton.edu/~ret/,,,
130852,Sneha Kasera,University of Utah,2011,Associate,Networks & Communications,,,University of Massachusetts - Amherst - USA,,https://www.cs.utah.edu/~kasera/index.html,,,
13171,Martin Farach-Colton,Rutgers - State University of New Jersey - New Brunswick,1991,Full,Algorithms & Theory,,Johns Hopkins Medical Institutions - USA,University of Maryland - College Park - USA,,https://www.cs.rutgers.edu/graduate/other.html,,,
78267,David Brumley,Carnegie Mellon University,,Assistant,Security & Privacy,University of Northern Colorado - USA,Stanford University - USA,Carnegie Mellon University - USA,,http://users.ece.cmu.edu/~dbrumley/index.html,,,
133046,Alexander Sherstov,University of California - Los Angeles,2011,Assistant,Algorithms & Theory,,,University of Texas - Austin - USA,Microsoft Research - USA,http://www.cs.ucla.edu/~sherstov/,,,
18820,Jennifer Golbeck,University of Maryland - College Park,,Associate,Human-Computer Interaction,,,University of Maryland - College Park - USA,,http://www.cs.umd.edu/people/jgolbeck,,,
119205,Subbarao Kambhampati,Arizona State University,1991,Full,Artificial Intelligence,Indian Institute of Technology - Madras - India,University of Maryland - College Park - USA,University of Maryland - College Park - USA,,http://cidse.engineering.asu.edu/directory/subbarao-kambhampati/,http://rakaposhi.eas.asu.edu/rao.html,,
119209,Josep Torrellas,University of Illinois at Urbana-Champaign,1998,Full,Distributed & Parallel Computing,Technical University of Catalonia - Spain,University of Wisconsin - Madison - USA,Stanford University - USA,,http://iacoma.cs.uiuc.edu/bio.html,,,
116362,Alfred Kobsa,University of California - Irvine,,Full,Human-Computer Interaction,,,University of Vienna & Vienna University of Technology - Austria,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=kobsa,,,
24057,Uzi Vishkin,University of Maryland - College Park,,Full,Algorithms & Theory,Indian Institute of Technology - Delhi - India,,University of California - Berkeley - USA,Technion-Israel Institute of Technology - Israel,http://www.cs.umd.edu/people/vishkin,http://en.wikipedia.org/wiki/Umesh_Vazirani,,
85824,Lance Fortnow,Georgia Institute of Technology,2012,Full,Algorithms & Theory,Cornell University - USA,,Massachusetts Institute of Technology - USA,,http://lance.fortnow.com/fortnow-cv.pdf,,,
153766,Padma Raghavan,Pennsylvania State University,2000,Full,Distributed & Parallel Computing,Indian Institute of Technology - Kharagpur - India,Pennsylvania State University - USA,Pennsylvania State University - USA,University of Illinois at Urbana-Champaign - USA,http://www.cse.psu.edu/~raghavan/,,,
140384,Vern Paxson,University of California - Berkeley,2007,Full,Networks & Communications,,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www.eecs.berkeley.edu/Faculty/Homepages/paxson.html,,,
12072,Peter Steenkiste,Carnegie Mellon University,,Full,Artificial Intelligence,Ghent University - Belgium,Stanford University - USA,Stanford University - USA,,http://www.cs.cmu.edu/~prs/bio.html,,,
156630,Michael Rappa,North Carolina State University,1998,Full,Scientific Computing,,,University of Minnesota - Twin Cities - USA,,http://analytics.ncsu.edu/?page_id=7,,,
129433,Edward Gehringer,North Carolina State University,2000,Associate,Real-Time & Embedded Systems,Wayne State University - USA,Purdue University - USA,Purdue University - USA,,https://www.csc.ncsu.edu/people/efg,,,
142821,Erez Zadok,State University of New York - Stony Brook,,Associate,Operating Systems,,Columbia University - USA,Columbia University - USA,,http://www.cs.sunysb.edu/~ezk/,,,
10188,Katrina Ligett,California Institute of Technology,2011,Assistant,Algorithms & Theory,Brown University - USA,Carnegie Mellon University - USA,Carnegie Mellon University - USA,Cornell University - USA,http://users.cms.caltech.edu/~katrina/,http://www.work.caltech.edu/,http://www.cms.caltech.edu/people/4985/profile,
86971,Nick Feamster,Georgia Institute of Technology,2011,Associate,Networks & Communications,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Princeton University - USA,http://www.cc.gatech.edu/~feamster/cv-jun2013.pdf,http://www.cc.gatech.edu/~feamster/,,
5372,David E. Kieras,University of Michigan,1984,Full,Human-Computer Interaction,Rice University - USA,,University of Michigan - USA,Carnegie Mellon University - USA,http://ai.eecs.umich.edu/people/kieras/,,,
104522,Kirk Pruhs,University of Pittsburgh,2001,Full,Networks & Communications,Iowa State University - USA,,University of Wisconsin-Madison - USA,,http://www.cs.pitt.edu/people/faculty_listing.php?id=73,http://people.cs.pitt.edu/~kirk/,,
158918,Peter Szolovits,Massachusetts Institute of Technology,,Full,Artificial Intelligence,,,California Institute of Technology - USA,,http://groups.csail.mit.edu/medg/people/psz/home/Pete_MEDG_site/Home.html,,,
158919,Wojciech Matusik,Massachusetts Institute of Technology,2011,Associate,Graphics,University of California - Berkeley - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://people.csail.mit.edu/wojciech/,,,
153619,Keshav Pingali,University of Texas - Austin,,Full,Programming Languages,Indian Institute of Technology - Kanpur - India,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.utexas.edu/~pingali/,,,
101277,Susan B. Davidson,University of Pennsylvania,1998,Full,Databases,Cornell University - USA,Princeton University - USA,Princeton University - USA,University of Pennsylvania - USA,http://www.cis.upenn.edu/~susan/cv.pdf,,,
158916,Zvonimir Rakamaric,University of Utah,2012,Assistant,Software Engineering,University of Zagreb - Croatia,University of British Columbia - Canada,University of British Columbia - Canada,,http://faculty.utah.edu/bytes/curriculumVitae.hml?id=u0849246,http://faculty.utah.edu/u0849246-ZVONIMIR_RAKAMARIC/biography/index.hml,,
16460,Steffen Heber,North Carolina State University,2003,Associate,Bioinformatics & Computational Biology,,Ruprecht Karl University of Heidelberg - Germany,Ruprecht Karl University of Heidelberg - Germany,,http://statgen.ncsu.edu/~sheber/,,,
157904,Constantine Dovrolis,Georgia Institute of Technology,2002,Associate,Networks & Communications,,University of Rochester - USA,University of Wisconsin - Madison - USA,,http://www.cc.gatech.edu/~dovrolis/cv-dovrolis.pdf,http://www.cc.gatech.edu/~dovrolis/,,
154060,V.S. Subrahmanian,University of Maryland - College Park,,Full,Artificial Intelligence,,Syracuse University - USA,Syracuse University - USA,,http://www.cs.umd.edu/~vs/,,,
114996,William Peake,Massachusetts Institute of Technology,,Full,Machine Learning & Pattern Recognition,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.rle.mit.edu/people/directory/william-peake/,,,
57691,Daniele Micciancio,University of California - San Diego,1999,Full,Security & Privacy,,,Massachusetts Institute of Technology - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=115,,,
76515,Sergei Nirenburg,Rensselaer Polytechnic Institute,,Full,Artificial Intelligence,,,Hebrew University of Jerusalem - Israel,,http://www.cogsci.rpi.edu/pl/faculty-staff-cogsci/nirenburg,http://www.cs.rpi.edu/~trink/bio.html,,
91296,Dan Suciu,University of Washington,2000,Full,Databases,Polytechnic University of Bucharest - Romania,,University of Pennsylvania - USA,,http://www.cs.washington.edu/people/faculty/suciu,http://www.cs.washington.edu/suciu/short_bio,,
13414,Peter A Dinda,Northwestern University,,Full,Distributed & Parallel Computing,University of Wisconsin - Madison - USA,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://www.mccormick.northwestern.edu/docs/public_cv/Dinda-Peter-CV.pdf,https://www.mccormick.northwestern.edu/directory/profiles/Peter-Dinda.html,http://www.cs.northwestern.edu/~pdinda/,
25454,Michel Cukier,University of Maryland - College Park,2001,Associate,Security & Privacy,,,National Polytechnic Institute of Toulouse - France,,http://www.cs.umd.edu/people/mcukier,,,
20484,Martin Furer,Pennsylvania State University,1996,Full,Algorithms & Theory,,,Eidgenossische Technische Hochschule - Zurich - Switzerland,,http://www.cse.psu.edu/~furer,http://www.cse.psu.edu/people/furer,,
105690,John Lafferty,University of Chicago,2011,Full,Machine Learning & Pattern Recognition,,,Princeton University - USA,,http://www.cs.uchicago.edu/people/lafferty,,,
86728,Dennis Kafura,Virginia Polytechnic Institute and State University,1982,Full,Software Engineering,University of San Fransisco - USA,Purdue University - USA,Purdue University - USA,,http://www.cs.vt.edu/user/kafura,,,
119973,Dmitri Loguinov,Texas A&M University,2011,Full,Networks & Communications,Moscow State University - Russia,,City University of New York - USA,,http://www.cs.tamu.edu/people/faculty/loguinov,http://www.cs.tamu.edu/people/faculty/loguinov,,
88010,Osman Balci,Virginia Polytechnic Institute and State University,1981,Full,Software Engineering,Bogaziçi University - Turkey,Syracuse University - USA,Syracuse University - USA,,http://www.cs.vt.edu/user/balci,http://manta.cs.vt.edu/balci/,,
141226,Oussama Khatib,Stanford University,1980,Full,Artificial Intelligence,,,École Nationale Supérieure de l'Aéronautique et de l'Espace - France,,http://cs.stanford.edu/groups/manips/people/oussama-khatib//,,,
158553,M. Frans Kaashoek,Massachusetts Institute of Technology,1993,Full,Operating Systems,,Vrije Universiteit - Netherlands,Vrije Universiteit - Netherlands,,http://en.wikipedia.org/wiki/Frans_Kaashoek,,,
140493,Magda El Zarki,University of California - Irvine,1999,Full,Multimedia,Cairo University - Cairo - Egypt,,Columbia University - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=elzarki,,,
5806,Risi Kondor,University of Chicago,2011,Assistant,Machine Learning & Pattern Recognition,University of Cambridge - United Kingdom,Carnegie Mellon University - USA,Columbia University - USA,University College London - United Kingdom,http://www.cs.uchicago.edu/people/risi,,,
29903,Luis Ceze,University of Washington,2007,Associate,Hardware & Architecture,University of São Paulo - Brazil,University of São Paulo - Brazil,University of Illinois at Urbana-Champaign - USA,,http://www.cs.washington.edu/people/faculty/luisceze/,,,
94884,Thad Starner,Georgia Institute of Technology,,Full,Human-Computer Interaction,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cc.gatech.edu/home/thad/,,,
37103,John Mellor-Crummey,Rice University,,Full,Scientific Computing,Princeton University - USA,University of Rochester - USA,University of Rochester - USA,,http://compsci.rice.edu/FacultyDetail.cfm?DivID=1&DeptID=24&RiceID=889,,,
60197,Victor Zue,Massachusetts Institute of Technology,,Full,Natural Language & Speech,University of Florida - USA,University of Florida - USA,Massachusetts Institute of Technology - USA,,http://www.shiae.cuhk.edu/hk/seminar/Oct312008_ProfVictorZue_DL.pdf,http://dspace.mit.edu/bitstream/handle/1721.1/29469/Zue_Victor_ScD_1976.pdf?sequence=1,,
78326,Stanley Osher,University of California - Los Angeles,1977,Full,Scientific Computing,Brooklyn College - USA,New York University - USA,New York University - USA,,http://www.math.ucla.edu/~sjo/,,,
98158,Nir Shavit,Massachusetts Institute of Technology,,Full,Distributed & Parallel Computing,Technion-Israel Institute of Technology - Israel,Technion-Israel Institute of Technology - Israel,Hebrew University of Jerusalem - Israel,,http://www.csail.mit.edu/user/2590,http://www.csail.mit.edu/user/2590,,
121833,Roxana Geambasu,Columbia University,2011,Assistant,Distributed & Parallel Computing,Polytechnic University of Bucharest - Romania,,University of Washington - USA,,http://www.cs.columbia.edu/~roxana/,,,
43106,Margo I. Seltzer,Harvard University,1992,Full,Operating Systems,Harvard University - USA,,University of California - Berkeley - USA,,http://www.seas.harvard.edu/directory/margo,http://www.seas.harvard.edu/sites/default/files/Seltzer_0.pdf,,
67412,A. Udaya Shankar,University of Maryland - College Park,,Full,Operating Systems,,,University of Texas - Austin - USA,,http://www.cs.umd.edu/people/shankar,,,
46880,Dana Moshkovitz,Massachusetts Institute of Technology,2010,Assistant,Algorithms & Theory,Open University - United Kingdom,Tel Aviv University - Israel,Weizmann Institute of Science - Israel,,http://adams.academy.ac.il/wp-content/uploads/2013/06/cv.pdf,,,
157105,Panos Chrysanthis,University of Pittsburgh,1991,Full,Databases,University of Athens - Greece,,University of Massachusetts - Amherst - USA,,http://www.cs.pitt.edu/people/faculty_listing.php?id=61,,,
114368,Alexander Veidenbaum,University of California - Irvine,,Full,Hardware & Architecture,,,University of Illinois at Urbana-Champaign - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=aveidenb,,,
99370,Bernard Chazelle,Princeton University,1986,Full,Algorithms & Theory,École Nationale Supérieure des Mines de Paris - France,,Yale University - USA,,http://www.cs.princeton.edu/~chazelle/,,,
25966,Maurice Herlihy,Brown University,1994,Full,Distributed & Parallel Computing,Harvard University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,https://research.brown.edu/pdf/1106970166.pdf?nocache=2117333914,,,
55817,Tamer Kahveci,University of Florida,2004,Associate,Bioinformatics & Computational Biology,Bilkent University - Turkey,,University of California - Santa Barbara - USA,,http://www.cise.ufl.edu/~tamer/other_files/CV-Kahveci.pdf,,,
145903,Subhash Khot,New York University,2008,Full,Algorithms & Theory,Indian Institute of Technology - Bombay - India,,Princeton University - USA,,http://cs.nyu.edu/~khot/publications.html,http://en.wikipedia.org/wiki/Subhash_Khot,,
138143,Nora Ayanian,University of Southern California,2013,Assistant,Artificial Intelligence,Drexel University - USA,University of Pennsylvania - USA,University of Pennsylvania - USA,Massachusetts Institute of Technology - USA,http://www-bcf.usc.edu/~ayanian/,,,
55131,Radu Teodorescu,Ohio State University,2008,Assistant,Hardware & Architecture,,,University of Illinois at Urbana-Champaign - USA,,http://www.cse.ohio-state.edu/~teodores/,,,
118227,Jeremy Buhler,Washington University - St. Louis,2001,Full,Bioinformatics & Computational Biology,Rice University - USA,University of Washington - USA,University of Washington - USA,,http://cse.wustl.edu/people/Pages/faculty-bio.aspx?faculty=76,,,
42969,James F. Allen,University of Rochester,1987,Full,Natural Language & Speech,,,University of Toronto - Canada,,http://www.cs.rochester.edu/u/james/,,,
125600,Apostolos Gerasoulis,Rutgers - State University of New Jersey - New Brunswick,1979,Full,Real-Time & Embedded Systems,Panepistimion Ioanninon - Greece,State University of New York - Stony Brook - USA,State University of New York - Stony Brook - USA,,http://www.linkedin.com/pub/apostolos-gerasoulis/6/66b/520,,,
79219,Dana Pe'er,Columbia University,,Associate,Bioinformatics & Computational Biology,Hebrew University of Jerusalem - Israel,,Hebrew University of Jerusalem - Israel,Harvard University - USA,http://www.cs.columbia.edu/~dpeer,,,
109868,Mladen Vouk,North Carolina State University,,Full,Software Engineering,,,King's College - United Kingdom,,http://www.csc.ncsu.edu/people/vouk,,,
145332,James Reggia,University of Maryland - College Park,1982,Full,Artificial Intelligence,,University of Maryland - Baltimore - USA,University of Maryland - College Park - USA,,http://www.cs.umd.edu/people/reggia,,,
102339,Tolga Tasdizen,University of Utah,2004,Adjunct,Scientific Computing,Bogaziçi University - Turkey,Brown University - USA,Brown University - USA,University of Utah - USA,http://www.sci.utah.edu/~tolga/,,,
9725,Dana Angluin,Yale University,1979,Full,Machine Learning & Pattern Recognition,University of California - Berkeley - USA,,University of California - Berkeley - USA,,http://www.cs.yale.edu/people/angluin.html,,,
20530,Irfan Essa,Georgia Institute of Technology,,Full,Computer Vision,,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.ic.gatech.edu/people/irfan-essa,,,
130822,William Griswold,University of California - San Diego,1991,Full,Software Engineering,,,University of Washington - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=109,,,
122190,Haym Hirsh,Cornell University,2013,Full,Artificial Intelligence,University of California - Los Angeles - USA,Stanford University - USA,Stanford University - USA,,http://infosci.cornell.edu/faculty/haym-hirsh,,,
128119,Prasant Mohapatra,University of California - Davis,2001,Full,Networks & Communications,National Institute of Technology - Rourkela - India,University of Rhode Island - USA,Pennsylvania State University - USA,,http://www.cs.ucdavis.edu/~prasant/,,,
143662,Wojciech Szpankowski,Purdue University,1985,Full,Bioinformatics & Computational Biology,,Gda_sk University of Technology - Poland,Gda_sk University of Technology - Poland,,https://www.cs.purdue.edu/people/faculty/spa/,,,
44270,David Eppstein,University of California - Irvine,1990,Full,Algorithms & Theory,Stanford University - USA,,Columbia University - USA,Palo Alto Research Center - USA,http://www.ics.uci.edu/~eppstein/vita.pdf,http://en.wikipedia.org/wiki/David_Eppstein,,
110560,Chris Callison-Burch,University of Pennsylvania,2013,Assistant,Natural Language & Speech,Stanford University - USA,,University of Edinburgh - United Kingdom,Johns Hopkins University - USA,http://www.cs.jhu.edu/~ccb/,,,
147867,Lorenzo Alvisi,University of Texas - Austin,2007,Full,Distributed & Parallel Computing,University of Bologna - Italy,Cornell University - USA,Cornell University - USA,,http://www.cs.utexas.edu/~lorenzo/,,,
135851,Steven Rudich,Carnegie Mellon University,,Full,Algorithms & Theory,,,University of California - Berkeley - USA,,http://www.cs.cmu.edu/~rudich/papers/thesis.ps,http://www-2.cs.cmu.edu/~rudich/,,
87255,Howie Choset,Carnegie Mellon University,,Full,Artificial Intelligence,University of Pennsylvania - USA,California Institute of Technology - USA,California Institute of Technology - USA,,http://www.cs.cmu.edu/~choset/bio.html,,,
105500,Margrit Betke,Boston University,2000,Full,Computer Vision,University of Bonn - Germany,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.bu.edu/fac/betke/,,,
130557,Evangelos Kalogerakis,University of Massachusetts - Amherst,2012,Assistant,Graphics,Technical University of Crete - Greece,,University of Toronto - Canada,Stanford University - USA,https://www.cs.umass.edu/faculty/directory/kalogerakis_evangelos,,,
112364,Richard Furuta,Texas A&M University,1993,Full,Human-Computer Interaction,Reed College - USA,University of Oregon - USA,University of Washington - USA,,http://www.cse.tamu.edu/people/faculty,http://www.cse.tamu.edu/people/faculty/furuta,,
119166,Alan Borning,University of Washington,1980,Full,Human-Computer Interaction,Reed College - USA,Stanford University - USA,Stanford University - USA,,http://www.cs.washington.edu/people/faculty/borning/,http://www.cs.washington.edu/abet/cv/submissions/borning.html,,
19049,Charles C Weems,University of Massachusetts - Amherst,1984,Associate,Hardware & Architecture,Oregon State University - USA,Oregon State University - USA,University of Massachusetts - Amherst - USA,,https://www.cs.umass.edu/faculty/directory/weems_charles,,,
71251,Ravi Janardan,University of Minnesota - Twin Cities,1987,Full,Algorithms & Theory,Indian Institute of Technology - Madras - India,Indian Institute of Technology - Madras - India,Purdue University - USA,,http://www-users.cs.umn.edu/~janardan/,,,
146149,Jack Snoeyink,University of North Carolina - Chapel Hill,,Full,Algorithms & Theory,,,Stanford University - USA,,http://www.cs.unc.edu/cms/our-people/faculty/jack-s.-snoeyink,,,
120626,Richard E. Ladner,University of Washington,1971,Full,Computer Education,Saint Mary's College of California - USA,,University of California - Berkeley - USA,,http://www.cs.washington.edu/people/faculty/ladner,,,
158723,Yixin Chen,Washington University - St. Louis,2005,Associate,Artificial Intelligence,University of Science and Technology of China - China,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,,http://cse.wustl.edu/people/Pages/faculty-bio.aspx?faculty=75,,,
106040,Piotr Indyk,Massachusetts Institute of Technology,2000,Full,Algorithms & Theory,,Warsaw University - Poland,Stanford University - USA,,http://www.csail.mit.edu/user/1540,,,
9792,Chris Peikert,Georgia Institute of Technology,2009,Assistant,Algorithms & Theory,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.scs.gatech.edu/people/chris-peikert,http://www.cc.gatech.edu/~cpeikert/peikert-cv.pdf,,
35720,Trey Ideker,University of California - San Diego,,Full,Bioinformatics & Computational Biology,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,University of Washington - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=216,,,
60771,Ergun Akleman,Texas A&M University,,Full,Graphics,Istanbul Technical University - Turkey,Georgia Institute of Technology - USA,Georgia Institute of Technology - USA,,http://www.cse.tamu.edu/people/faculty,http://viz.arch.tamu.edu/people/profiles/eakleman/,,
33149,David O'Hallaron,Carnegie Mellon University,1989,Full,Scientific Computing,Virginia Polytechnic Institute and State University - USA,University of Virginia - USA,University of Virginia - USA,,http://www.cs.cmu.edu/afs/cs.cmu.edu/user/droh/www/drohcv.pdf,,,
113761,James Rehg,Georgia Institute of Technology,2001,Full,Computer Vision,Virginia Polytechnic Institute and State University - USA,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://www.cc.gatech.edu/home/rehg/,,,
61730,Jon Kleinberg,Cornell University,1996,Full,Algorithms & Theory,Cornell University - USA,,Massachusetts Institute of Technology - USA,,http://www.cs.cornell.edu/home/kleinber/,,,
150995,Kang G. Shin,University of Michigan,1982,Full,Networks & Communications,Seoul National University - Seoul - Korea,Cornell University - USA,Cornell University - USA,,http://web.eecs.umich.edu/~kgshin/,,,
73355,Vladimir Vapnik,Columbia University,2003,Full,Machine Learning & Pattern Recognition,,National University of Uzbekistan - Uzbekistan,Institute of Control Sciences - Russia,,http://www.clrc.rhul.ac.uk/people/vlad/,,,
130730,Bhuvan Urgaonkar,Pennsylvania State University,,Associate,Distributed & Parallel Computing,Indian Institute of Technology - Kharagpur - India,University of Massachusetts - Amherst - USA,University of Massachusetts - Amherst - USA,University of Massachusetts - Amherst - USA,http://www.cse.psu.edu/people/bhuvan,http://www.cse.psu.edu/~bhuvan,,
145088,Don Norman,Northwestern University,,Full,Human-Computer Interaction,Massachusetts Institute of Technology - USA,University of Pennsylvania - USA,University of Pennsylvania - USA,,https://www.dropbox.com/s/a8x3lhn0wrrkcz4/Don%20Norman%20Curriculum%20Vitae.doc,http://www.jnd.org/about.html,,
